player_id,nombre_jugador,valuation_amount,valuation_date,age_at_valuation,club_id,club_nombre
3466,Kevin Stuhr-Ellegaard,800000,2015-06-14,32,1101,IF Elfsborg
3466,Kevin Stuhr-Ellegaard,700000,2015-11-29,32,1101,IF Elfsborg
3466,Kevin Stuhr-Ellegaard,700000,2016-06-18,33,1101,IF Elfsborg
3466,Kevin Stuhr-Ellegaard,700000,2016-12-11,33,1101,IF Elfsborg
3466,Kevin Stuhr-Ellegaard,500000,2017-06-20,34,1101,IF Elfsborg
3466,Kevin Stuhr-Ellegaard,350000,2017-11-17,34,1101,IF Elfsborg
3466,Kevin Stuhr-Ellegaard,350000,2018-06-20,35,1101,IF Elfsborg
3466,Kevin Stuhr-Ellegaard,350000,2019-01-16,35,1101,IF Elfsborg
3466,Kevin Stuhr-Ellegaard,350000,2019-06-28,36,1101,IF Elfsborg
3466,Kevin Stuhr-Ellegaard,300000,2019-11-20,36,1101,IF Elfsborg
3466,Kevin Stuhr-Ellegaard,300000,2020-03-09,36,22110,FC Helsingør
3466,Kevin Stuhr-Ellegaard,100000,2020-12-23,37,22110,FC Helsingør
3466,Kevin Stuhr-Ellegaard,100000,2021-06-04,38,22110,FC Helsingør
3466,Kevin Stuhr-Ellegaard,0,2021-12-20,38,2113,Club 2113
4190,Brian Murphy,50000,2004-10-04,21,2288,Swansea City
4190,Brian Murphy,200000,2008-08-27,25,9211,Bohemian Football Club
4190,Brian Murphy,250000,2008-09-28,25,9211,Bohemian Football Club
4190,Brian Murphy,500000,2010-02-02,26,677,Ipswich Town
4190,Brian Murphy,500000,2012-02-06,28,1039,Queens Park Rangers
4190,Brian Murphy,500000,2012-06-24,29,1039,Queens Park Rangers
4190,Brian Murphy,500000,2013-01-28,29,1039,Queens Park Rangers
4190,Brian Murphy,500000,2013-07-02,30,1039,Queens Park Rangers
4190,Brian Murphy,500000,2014-01-08,30,1039,Queens Park Rangers
4190,Brian Murphy,500000,2014-08-12,31,1039,Queens Park Rangers
4190,Brian Murphy,500000,2015-02-12,31,1039,Queens Park Rangers
4190,Brian Murphy,350000,2016-09-01,33,515,Club 515
4190,Brian Murphy,250000,2017-02-27,33,603,Cardiff City
4190,Brian Murphy,250000,2017-09-18,34,603,Cardiff City
4190,Brian Murphy,250000,2018-08-13,35,603,Cardiff City
4190,Brian Murphy,250000,2018-12-19,35,603,Cardiff City
4190,Brian Murphy,150000,2019-10-17,36,603,Cardiff City
4190,Brian Murphy,25000,2021-08-01,38,7609,Waterford FC
4190,Brian Murphy,10000,2021-12-28,38,7609,Waterford FC
4190,Brian Murphy,0,2022-10-05,39,7609,Waterford FC
3803,David Sommeil,4000000,2004-10-04,30,281,Manchester City
3803,David Sommeil,3000000,2005-01-24,30,281,Manchester City
3803,David Sommeil,2500000,2006-04-16,31,281,Manchester City
3803,David Sommeil,1785000,2007-03-19,32,350,Sheffield United
3803,David Sommeil,1500000,2007-09-21,33,1423,Valenciennes FC
3803,David Sommeil,0,2008-10-17,34,123,Club 123
3319,Gerard Wiekens,350000,2004-10-04,31,1284,SC Veendam (- 2013)
3319,Gerard Wiekens,450000,2005-04-06,32,1284,SC Veendam (- 2013)
3319,Gerard Wiekens,250000,2008-08-15,35,1284,SC Veendam (- 2013)
3319,Gerard Wiekens,0,2010-07-02,37,123,Club 123
3356,Sylvain Distin,6500000,2004-10-04,26,281,Manchester City
3356,Sylvain Distin,7500000,2005-01-24,27,281,Manchester City
3356,Sylvain Distin,8000000,2006-04-16,28,281,Manchester City
3356,Sylvain Distin,7300000,2007-05-03,29,281,Manchester City
3356,Sylvain Distin,7500000,2007-09-01,29,1020,Portsmouth FC
3356,Sylvain Distin,8750000,2008-01-29,30,1020,Portsmouth FC
3356,Sylvain Distin,9000000,2008-07-04,30,1020,Portsmouth FC
3356,Sylvain Distin,8500000,2009-02-23,31,1020,Portsmouth FC
3356,Sylvain Distin,8300000,2009-06-25,31,1020,Portsmouth FC
3356,Sylvain Distin,7500000,2010-01-24,32,29,Everton FC
3356,Sylvain Distin,6000000,2010-08-13,32,29,Everton FC
3356,Sylvain Distin,4500000,2011-02-01,33,29,Everton FC
3356,Sylvain Distin,4000000,2011-08-08,33,29,Everton FC
3356,Sylvain Distin,2500000,2012-02-06,34,29,Everton FC
3356,Sylvain Distin,2000000,2012-06-24,34,29,Everton FC
3356,Sylvain Distin,1000000,2013-01-28,35,29,Everton FC
3356,Sylvain Distin,1000000,2013-07-02,35,29,Everton FC
3356,Sylvain Distin,1000000,2014-01-15,36,29,Everton FC
3356,Sylvain Distin,1000000,2014-08-12,36,29,Everton FC
3356,Sylvain Distin,750000,2015-02-12,37,29,Everton FC
3356,Sylvain Distin,750000,2015-07-01,37,989,AFC Bournemouth
3356,Sylvain Distin,750000,2016-02-09,38,989,AFC Bournemouth
3356,Sylvain Distin,0,2016-07-01,38,123,Club 123
3805,Paul Ritchie,750000,2004-10-04,29,1519,Dundee United FC
3805,Paul Ritchie,600000,2005-03-09,29,1519,Dundee United FC
3805,Paul Ritchie,0,2008-03-09,32,123,Club 123
3807,Richard Dunne,3500000,2004-10-04,25,281,Manchester City
3807,Richard Dunne,4250000,2005-01-24,25,281,Manchester City
3807,Richard Dunne,5000000,2006-04-16,26,281,Manchester City
3807,Richard Dunne,5900000,2007-05-03,27,281,Manchester City
3807,Richard Dunne,6000000,2007-09-01,27,281,Manchester City
3807,Richard Dunne,8000000,2008-01-29,28,281,Manchester City
3807,Richard Dunne,10000000,2008-07-04,28,281,Manchester City
3807,Richard Dunne,9500000,2009-02-23,29,281,Manchester City
3807,Richard Dunne,11000000,2010-01-24,30,405,Aston Villa
3807,Richard Dunne,12000000,2010-08-13,30,405,Aston Villa
3807,Richard Dunne,10000000,2011-02-01,31,405,Aston Villa
3807,Richard Dunne,7500000,2011-08-08,31,405,Aston Villa
3807,Richard Dunne,5500000,2012-02-06,32,405,Aston Villa
3807,Richard Dunne,3500000,2012-06-24,32,405,Aston Villa
3807,Richard Dunne,2000000,2013-01-28,33,405,Aston Villa
3807,Richard Dunne,1000000,2013-07-02,33,405,Aston Villa
3807,Richard Dunne,700000,2014-01-08,34,1039,Queens Park Rangers
3807,Richard Dunne,750000,2014-08-12,34,1039,Queens Park Rangers
3807,Richard Dunne,500000,2015-02-12,35,1039,Queens Park Rangers
3807,Richard Dunne,0,2015-07-01,35,123,Club 123
3138,Steve Howey,1250000,2004-10-04,32,626,New England Revolution
3138,Steve Howey,850000,2004-10-06,32,626,New England Revolution
3138,Steve Howey,600000,2006-02-07,34,2577,Hartlepool United
3138,Steve Howey,0,2008-03-18,36,123,Club 123
3808,Lucién Mettomo,1300000,2004-10-04,27,2,1.FC Kaiserslautern
3808,Lucién Mettomo,2000000,2005-10-11,28,2,1.FC Kaiserslautern
3808,Lucién Mettomo,1300000,2006-01-09,28,2,1.FC Kaiserslautern
3808,Lucién Mettomo,600000,2006-07-26,29,434,FC Lucerna
3808,Lucién Mettomo,400000,2009-01-02,31,2079,Veria 1960
3808,Lucién Mettomo,300000,2009-01-12,31,2079,Veria 1960
3808,Lucién Mettomo,0,2010-11-04,33,123,Club 123
3302,Mikkel Bischoff,1500000,2004-10-04,22,543,Wolverhampton Wanderers
3302,Mikkel Bischoff,1100000,2006-04-16,24,281,Manchester City
3302,Mikkel Bischoff,3750000,2008-01-29,25,206,Brøndby IF
3302,Mikkel Bischoff,375000,2008-01-30,25,206,Brøndby IF
3302,Mikkel Bischoff,625000,2008-09-13,26,206,Brøndby IF
3302,Mikkel Bischoff,1000000,2008-12-10,26,206,Brøndby IF
3302,Mikkel Bischoff,1250000,2009-10-14,27,206,Brøndby IF
3302,Mikkel Bischoff,850000,2009-12-08,27,206,Brøndby IF
3302,Mikkel Bischoff,1000000,2010-06-03,28,206,Brøndby IF
3302,Mikkel Bischoff,1250000,2010-08-20,28,206,Brøndby IF
3302,Mikkel Bischoff,800000,2010-11-22,28,206,Brøndby IF
3302,Mikkel Bischoff,650000,2011-06-15,29,206,Brøndby IF
3302,Mikkel Bischoff,0,2012-02-27,30,123,Club 123
29974,Patrick McCarthy,200000,2005-03-17,21,1003,Leicester City
29974,Patrick McCarthy,1000000,2007-08-02,24,358,Charlton Athletic
29974,Patrick McCarthy,1250000,2009-01-08,25,873,Crystal Palace
29974,Patrick McCarthy,1250000,2012-02-07,28,873,Crystal Palace
29974,Patrick McCarthy,1250000,2012-06-22,29,873,Crystal Palace
29974,Patrick McCarthy,1000000,2013-03-02,29,873,Crystal Palace
29974,Patrick McCarthy,1500000,2013-07-11,30,873,Crystal Palace
29974,Patrick McCarthy,1000000,2014-01-15,30,873,Crystal Palace
29974,Patrick McCarthy,500000,2014-08-12,31,873,Crystal Palace
29974,Patrick McCarthy,500000,2015-02-12,31,873,Crystal Palace
29974,Patrick McCarthy,500000,2015-07-01,32,873,Crystal Palace
29974,Patrick McCarthy,500000,2016-02-09,32,873,Crystal Palace
29974,Patrick McCarthy,0,2016-07-01,33,123,Club 123
4082,Stephen Jordan,50000,2004-10-04,22,281,Manchester City
4082,Stephen Jordan,200000,2005-04-13,23,281,Manchester City
4082,Stephen Jordan,900000,2006-04-16,24,281,Manchester City
4082,Stephen Jordan,950000,2007-05-03,25,281,Manchester City
4082,Stephen Jordan,1250000,2009-01-08,26,1132,Burnley FC
4082,Stephen Jordan,2500000,2010-01-24,27,1132,Burnley FC
4082,Stephen Jordan,2000000,2010-10-24,28,350,Sheffield United
4082,Stephen Jordan,1000000,2011-11-01,29,1088,AFC Rochdale
4082,Stephen Jordan,500000,2012-05-25,30,1088,AFC Rochdale
4082,Stephen Jordan,350000,2012-08-09,30,1270,Dunfermline Athletic FC
4082,Stephen Jordan,325000,2013-02-14,30,1270,Dunfermline Athletic FC
4082,Stephen Jordan,250000,2014-07-03,32,11177,Fleetwood Town
4082,Stephen Jordan,250000,2015-02-27,32,11177,Fleetwood Town
4082,Stephen Jordan,200000,2016-05-30,34,11177,Fleetwood Town
4082,Stephen Jordan,0,2019-07-01,37,123,Club 123
3355,Rhys Day,100000,2004-10-04,22,3820,Mansfield Town
3355,Rhys Day,0,2012-07-02,29,2113,Club 2113
3809,Niclas Jensen,1250000,2004-10-04,30,16,Borussia Dortmund
3809,Niclas Jensen,1400000,2005-09-29,31,931,Fulham FC
3809,Niclas Jensen,950000,2008-01-17,33,190,FC Copenhague
3809,Niclas Jensen,750000,2008-06-27,33,190,FC Copenhague
3809,Niclas Jensen,650000,2008-12-10,34,190,FC Copenhague
3809,Niclas Jensen,450000,2009-06-04,34,190,FC Copenhague
3809,Niclas Jensen,350000,2009-10-14,35,190,FC Copenhague
3809,Niclas Jensen,0,2010-01-02,35,123,Club 123
3227,Danny Tiatto,700000,2004-10-04,31,1003,Leicester City
3227,Danny Tiatto,550000,2009-10-10,36,7831,Brisbane Roar
3227,Danny Tiatto,250000,2010-02-14,36,651,Melbourne Knights
3227,Danny Tiatto,0,2010-09-03,37,31346,St Albans Saints SC
3806,Jihai Sun,2500000,2004-10-04,27,281,Manchester City
3806,Jihai Sun,4500000,2006-04-16,28,281,Manchester City
3806,Jihai Sun,4000000,2007-05-03,29,281,Manchester City
3806,Jihai Sun,1500000,2008-01-29,30,281,Manchester City
3806,Jihai Sun,1000000,2009-01-08,31,350,Sheffield United
3806,Jihai Sun,0,2011-07-18,33,17250,Beijing Chengfeng (1995 - 2020)
3806,Jihai Sun,100000,2012-03-29,34,17250,Beijing Chengfeng (1995 - 2020)
3806,Jihai Sun,150000,2014-01-06,36,17250,Beijing Chengfeng (1995 - 2020)
3806,Jihai Sun,125000,2014-04-17,36,17250,Beijing Chengfeng (1995 - 2020)
3806,Jihai Sun,100000,2014-07-07,36,17250,Beijing Chengfeng (1995 - 2020)
3806,Jihai Sun,50000,2015-06-05,37,1326,Chongqing Liangjiang Athletic
3806,Jihai Sun,50000,2015-11-01,38,1326,Chongqing Liangjiang Athletic
3806,Jihai Sun,50000,2016-06-20,38,17250,Beijing Chengfeng (1995 - 2020)
3806,Jihai Sun,50000,2016-11-20,39,17250,Beijing Chengfeng (1995 - 2020)
3806,Jihai Sun,0,2016-12-11,39,123,Club 123
10379,Tyrone Loran,50000,2004-10-04,23,1211,Port Vale FC
10379,Tyrone Loran,300000,2007-10-19,26,132,NAC Breda
10379,Tyrone Loran,450000,2008-07-29,27,132,NAC Breda
10379,Tyrone Loran,650000,2009-06-03,27,132,NAC Breda
10379,Tyrone Loran,450000,2011-06-29,30,642,De Graafschap Doetinchem
10379,Tyrone Loran,0,2016-09-13,35,515,Club 515
3810,Kevin Horlock,800000,2004-10-04,31,677,Ipswich Town
3810,Kevin Horlock,0,2009-10-18,36,25745,Needham Market FC
3811,Christian Negouai,700000,2004-10-04,26,281,Manchester City
3811,Christian Negouai,400000,2007-02-22,29,3898,RWDM Brüssel FC (-2014)
3811,Christian Negouai,0,2007-09-17,29,123,Club 123
3317,Jeff Whitley,500000,2004-10-04,25,289,Sunderland AFC
3317,Jeff Whitley,600000,2004-11-25,25,289,Sunderland AFC
3317,Jeff Whitley,0,2011-09-30,32,123,Club 123
12124,Glenn Whelan,50000,2004-10-04,20,1035,Sheffield Wednesday
12124,Glenn Whelan,100000,2004-10-07,20,1035,Sheffield Wednesday
12124,Glenn Whelan,700000,2006-06-04,22,1035,Sheffield Wednesday
12124,Glenn Whelan,750000,2008-02-04,24,512,Stoke City
12124,Glenn Whelan,1700000,2008-07-04,24,512,Stoke City
12124,Glenn Whelan,2500000,2009-06-26,25,512,Stoke City
12124,Glenn Whelan,3000000,2010-01-24,26,512,Stoke City
12124,Glenn Whelan,3500000,2010-08-13,26,512,Stoke City
12124,Glenn Whelan,3500000,2011-02-01,27,512,Stoke City
12124,Glenn Whelan,3500000,2011-08-08,27,512,Stoke City
12124,Glenn Whelan,4000000,2012-02-06,28,512,Stoke City
12124,Glenn Whelan,4000000,2012-06-24,28,512,Stoke City
12124,Glenn Whelan,5000000,2013-01-28,29,512,Stoke City
12124,Glenn Whelan,4000000,2013-07-02,29,512,Stoke City
12124,Glenn Whelan,3500000,2014-01-15,30,512,Stoke City
12124,Glenn Whelan,2500000,2014-08-12,30,512,Stoke City
12124,Glenn Whelan,2000000,2015-02-12,31,512,Stoke City
12124,Glenn Whelan,2000000,2015-07-01,31,512,Stoke City
12124,Glenn Whelan,3000000,2016-02-09,32,512,Stoke City
12124,Glenn Whelan,3000000,2016-06-01,32,512,Stoke City
12124,Glenn Whelan,3000000,2016-08-01,32,512,Stoke City
12124,Glenn Whelan,2500000,2017-02-20,33,512,Stoke City
12124,Glenn Whelan,2500000,2017-06-28,33,512,Stoke City
12124,Glenn Whelan,1500000,2017-09-18,33,405,Aston Villa
12124,Glenn Whelan,1500000,2018-02-27,34,405,Aston Villa
12124,Glenn Whelan,1000000,2018-09-24,34,405,Aston Villa
12124,Glenn Whelan,1000000,2019-06-28,35,405,Aston Villa
12124,Glenn Whelan,800000,2020-04-08,36,11177,Fleetwood Town
12124,Glenn Whelan,0,2022-07-01,38,2455,Bristol Rovers
12124,Glenn Whelan,100000,2023-04-05,39,2455,Bristol Rovers
12124,Glenn Whelan,50000,2023-06-09,39,2455,Bristol Rovers
12124,Glenn Whelan,0,2023-07-01,39,123,Club 123
54757,Terry Dunfield,25000,2010-04-08,28,3054,Shrewsbury Town
54757,Terry Dunfield,150000,2010-04-18,28,3054,Shrewsbury Town
54757,Terry Dunfield,250000,2012-02-09,29,11141,Toronto FC
54757,Terry Dunfield,175000,2012-05-28,30,11141,Toronto FC
54757,Terry Dunfield,0,2017-01-01,34,123,Club 123
3292,Joey Barton,750000,2004-10-04,22,281,Manchester City
3292,Joey Barton,1750000,2005-01-24,22,281,Manchester City
3292,Joey Barton,6000000,2006-04-16,23,281,Manchester City
3292,Joey Barton,7400000,2007-05-03,24,281,Manchester City
3292,Joey Barton,8600000,2007-08-02,24,762,Newcastle United
3292,Joey Barton,8500000,2007-09-01,24,762,Newcastle United
3292,Joey Barton,7500000,2008-01-29,25,762,Newcastle United
3292,Joey Barton,6000000,2008-07-04,25,762,Newcastle United
3292,Joey Barton,5000000,2009-02-23,26,762,Newcastle United
3292,Joey Barton,3000000,2009-06-25,26,762,Newcastle United
3292,Joey Barton,3000000,2010-07-19,27,762,Newcastle United
3292,Joey Barton,5000000,2011-02-01,28,762,Newcastle United
3292,Joey Barton,6500000,2011-08-08,28,762,Newcastle United
3292,Joey Barton,7000000,2012-02-06,29,1039,Queens Park Rangers
3292,Joey Barton,5000000,2012-06-24,29,1039,Queens Park Rangers
3292,Joey Barton,4000000,2012-09-05,30,244,Olympique de Marsella
3292,Joey Barton,4000000,2013-01-07,30,244,Olympique de Marsella
3292,Joey Barton,3000000,2013-05-30,30,244,Olympique de Marsella
3292,Joey Barton,2500000,2014-01-08,31,1039,Queens Park Rangers
3292,Joey Barton,2500000,2014-08-12,31,1039,Queens Park Rangers
3292,Joey Barton,2500000,2015-02-12,32,1039,Queens Park Rangers
3292,Joey Barton,2000000,2015-09-24,33,1132,Burnley FC
3292,Joey Barton,1500000,2016-04-20,33,1132,Burnley FC
3292,Joey Barton,1500000,2017-02-20,34,1132,Burnley FC
3292,Joey Barton,1000000,2017-06-28,34,1132,Burnley FC
3292,Joey Barton,0,2018-06-01,35,123,Club 123
3639,Djamel Belmadi,1500000,2004-10-04,28,161,Al-Wahda FC
3639,Djamel Belmadi,1750000,2007-12-27,31,1423,Valenciennes FC
3639,Djamel Belmadi,1700000,2008-12-30,32,1423,Valenciennes FC
3639,Djamel Belmadi,900000,2009-05-18,33,1423,Valenciennes FC
3639,Djamel Belmadi,0,2010-07-12,34,123,Club 123
7932,Chris Shuker,300000,2004-10-04,22,349,Barnsley FC
7932,Chris Shuker,0,2014-05-03,31,1211,Port Vale FC
3300,Ali Benarbia,250000,2004-12-03,36,3229,Al-Rayyan SC
3300,Ali Benarbia,0,2009-03-15,40,123,Club 123
3231,Eyal Berkovic,3000000,2004-10-04,32,1020,Portsmouth FC
3231,Eyal Berkovic,1250000,2004-10-07,32,1020,Portsmouth FC
3231,Eyal Berkovic,0,2006-07-01,34,123,Club 123
22754,Karim Kerkar,150000,2004-10-04,27,1519,Dundee United FC
22754,Karim Kerkar,0,2013-12-01,36,39135,Al-Dhaid SC
3467,Shaun Wright-Phillips,2250000,2004-10-04,22,281,Manchester City
3467,Shaun Wright-Phillips,1250000,2005-01-13,23,281,Manchester City
3467,Shaun Wright-Phillips,9500000,2005-01-24,23,281,Manchester City
3467,Shaun Wright-Phillips,14000000,2005-07-17,23,631,Chelsea FC
3467,Shaun Wright-Phillips,29000000,2005-07-18,23,631,Chelsea FC
3467,Shaun Wright-Phillips,31500000,2005-09-11,23,631,Chelsea FC
3467,Shaun Wright-Phillips,30000000,2005-10-17,23,631,Chelsea FC
3467,Shaun Wright-Phillips,23000000,2005-10-18,23,631,Chelsea FC
3467,Shaun Wright-Phillips,16000000,2006-06-14,24,631,Chelsea FC
3467,Shaun Wright-Phillips,12500000,2007-04-25,25,631,Chelsea FC
3467,Shaun Wright-Phillips,15000000,2008-02-04,26,631,Chelsea FC
3467,Shaun Wright-Phillips,13000000,2008-07-04,26,631,Chelsea FC
3467,Shaun Wright-Phillips,12000000,2009-02-23,27,281,Manchester City
3467,Shaun Wright-Phillips,13000000,2009-06-26,27,281,Manchester City
3467,Shaun Wright-Phillips,15000000,2010-01-24,28,281,Manchester City
3467,Shaun Wright-Phillips,12000000,2010-08-13,28,281,Manchester City
3467,Shaun Wright-Phillips,8000000,2011-02-01,29,281,Manchester City
3467,Shaun Wright-Phillips,5500000,2011-08-08,29,1039,Queens Park Rangers
3467,Shaun Wright-Phillips,5000000,2012-02-06,30,1039,Queens Park Rangers
3467,Shaun Wright-Phillips,3500000,2012-06-24,30,1039,Queens Park Rangers
3467,Shaun Wright-Phillips,2500000,2013-01-28,31,1039,Queens Park Rangers
3467,Shaun Wright-Phillips,2000000,2013-07-02,31,1039,Queens Park Rangers
3467,Shaun Wright-Phillips,1300000,2014-01-08,32,1039,Queens Park Rangers
3467,Shaun Wright-Phillips,1000000,2014-08-12,32,1039,Queens Park Rangers
3467,Shaun Wright-Phillips,500000,2015-02-12,33,1039,Queens Park Rangers
3467,Shaun Wright-Phillips,375000,2016-03-01,34,623,New York Red Bulls
3467,Shaun Wright-Phillips,300000,2016-05-30,34,623,New York Red Bulls
3467,Shaun Wright-Phillips,250000,2016-12-15,35,623,New York Red Bulls
3467,Shaun Wright-Phillips,150000,2017-07-17,35,33414,Phoenix Rising FC
3467,Shaun Wright-Phillips,100000,2017-11-20,36,33414,Phoenix Rising FC
3467,Shaun Wright-Phillips,0,2017-12-01,36,123,Club 123
3136,Darren Huckerby,2000000,2004-10-04,28,1123,Norwich City
3136,Darren Huckerby,2250000,2004-11-11,28,1123,Norwich City
3136,Darren Huckerby,0,2009-12-04,33,123,Club 123
3230,Paulo Wanchope,3500000,2004-10-04,28,1084,Málaga CF
3230,Paulo Wanchope,4500000,2004-10-09,28,1084,Málaga CF
3230,Paulo Wanchope,1750000,2006-02-16,29,2677,CS Herediano
3230,Paulo Wanchope,1900000,2006-07-31,30,1418,CA Rosario Central
3230,Paulo Wanchope,0,2007-11-19,31,432,Chicago Fire FC
3353,Shaun Goater,1000000,2004-10-04,34,1032,FC Reading
3353,Shaun Goater,400000,2005-08-15,35,2793,Southend United
3353,Shaun Goater,0,2008-07-01,38,123,Club 123
4080,Jon Macken,2000000,2004-10-04,27,281,Manchester City
4080,Jon Macken,2250000,2005-01-24,27,281,Manchester City
4080,Jon Macken,500000,2007-06-06,29,22,Derby County
4080,Jon Macken,1500000,2009-01-06,31,349,Barnsley FC
4080,Jon Macken,1000000,2010-12-22,33,899,FC Walsall
4080,Jon Macken,750000,2011-02-08,33,899,FC Walsall
4080,Jon Macken,500000,2011-09-14,34,899,FC Walsall
4080,Jon Macken,250000,2012-06-13,34,899,FC Walsall
4080,Jon Macken,0,2013-07-01,35,123,Club 123
3812,Matías Vuoso,2000000,2004-10-04,22,1403,Santos Laguna
3812,Matías Vuoso,2450000,2008-01-11,26,1403,Santos Laguna
3812,Matías Vuoso,3500000,2008-12-02,27,1403,Santos Laguna
3812,Matías Vuoso,2750000,2009-06-09,27,1403,Santos Laguna
3812,Matías Vuoso,2300000,2009-12-17,28,1403,Santos Laguna
3812,Matías Vuoso,2000000,2010-06-21,28,1403,Santos Laguna
3812,Matías Vuoso,2300000,2010-12-14,29,3631,CF América
3812,Matías Vuoso,1750000,2011-06-30,29,3631,CF América
3812,Matías Vuoso,1500000,2011-12-02,30,3631,CF América
3812,Matías Vuoso,1500000,2012-06-01,30,3631,CF América
3812,Matías Vuoso,1300000,2012-12-17,31,8590,Atlas Guadalajara
3812,Matías Vuoso,1000000,2013-05-27,31,8590,Atlas Guadalajara
3812,Matías Vuoso,1000000,2013-12-27,32,8590,Atlas Guadalajara
3812,Matías Vuoso,1000000,2014-09-01,32,4774,Jaguares FC
3812,Matías Vuoso,1000000,2015-10-01,33,3711,CD Cruz Azul
3812,Matías Vuoso,0,2017-07-01,35,123,Club 123
3225,Robbie Fowler,6500000,2004-10-04,29,281,Manchester City
3225,Robbie Fowler,3500000,2004-10-07,29,281,Manchester City
3225,Robbie Fowler,4500000,2005-01-24,29,281,Manchester City
3225,Robbie Fowler,2250000,2007-07-22,32,603,Cardiff City
3225,Robbie Fowler,1800000,2008-08-18,33,515,Club 515
3225,Robbie Fowler,400000,2009-02-04,33,19723,Northern Fury FC
3225,Robbie Fowler,700000,2009-07-02,34,19723,Northern Fury FC
3225,Robbie Fowler,500000,2010-07-05,35,970,Perth Glory
3225,Robbie Fowler,450000,2011-01-21,35,970,Perth Glory
3225,Robbie Fowler,0,2011-06-30,36,970,Perth Glory
37766,Chris Killen,300000,2006-01-26,24,903,Hibernian FC
37766,Chris Killen,450000,2006-10-06,24,903,Hibernian FC
37766,Chris Killen,900000,2007-09-20,25,371,Celtic FC
37766,Chris Killen,600000,2008-09-07,26,371,Celtic FC
37766,Chris Killen,1100000,2009-10-20,28,371,Celtic FC
37766,Chris Killen,1000000,2010-02-01,28,641,Middlesbrough FC
37766,Chris Killen,800000,2011-08-12,29,1320,Shenzhen FC (1994-2024)
37766,Chris Killen,425000,2013-06-21,31,35270,Chongqing F.C.
37766,Chris Killen,0,2013-12-01,32,123,Club 123
3226,Nicolas Anelka,15000000,2004-10-04,25,281,Manchester City
3226,Nicolas Anelka,12800000,2005-01-24,25,281,Manchester City
3226,Nicolas Anelka,9000000,2005-09-05,26,36,Fenerbahce
3226,Nicolas Anelka,8000000,2006-07-24,27,36,Fenerbahce
3226,Nicolas Anelka,12000000,2006-08-25,27,355,Bolton Wanderers
3226,Nicolas Anelka,12500000,2007-04-24,28,355,Bolton Wanderers
3226,Nicolas Anelka,20000000,2008-01-11,28,631,Chelsea FC
